CustomerID,Recency,Frequency,Monetary,Cluster,Segment
18084.0,15,1,90.48,2,Low Value
18085.0,329,2,689.95,1,At Risk
18086.0,273,1,101.34,1,At Risk
18087.0,97,2,4055.72,0,Low Value
18088.0,60,1,167.67000000000002,2,Low Value
18092.0,1,11,9068.26,3,High Value
18093.0,92,4,2106.52,2,Low Value
18094.0,81,7,3017.3,0,High Value
18095.0,312,2,580.05,1,At Risk
18096.0,11,3,911.15,2,Low Value
18097.0,7,6,2697.8,0,High Value
18099.0,126,1,168.31,2,At Risk
18101.0,10,2,223.65,2,Low Value
18104.0,36,1,754.64,2,Low Value
18105.0,37,1,113.48000000000002,2,Low Value
18106.0,329,1,430.7,1,At Risk
18108.0,253,1,271.0,1,At Risk
18110.0,19,1,236.3,2,Low Value
18112.0,11,2,352.69,2,Low Value
18113.0,368,1,76.32000000000001,1,At Risk
18114.0,289,1,220.1,1,At Risk
18116.0,67,8,1418.03,0,High Value
18117.0,25,1,320.72,2,Low Value
18119.0,367,1,181.12,1,At Risk
18120.0,213,1,111.15,1,At Risk
18121.0,148,2,673.1,2,At Risk
18122.0,7,6,1826.21,0,High Value
18123.0,23,2,589.4399999999999,2,Low Value
18125.0,29,4,1142.99,2,Low Value
18126.0,60,1,206.83,2,Low Value
18127.0,18,3,348.73,2,Low Value
18129.0,242,1,112.55,1,At Risk
18130.0,14,3,1059.39,2,Low Value
18133.0,211,1,931.5,1,At Risk
18135.0,28,5,681.91,2,Low Value
18136.0,62,3,784.33,2,Low Value
18138.0,294,1,152.65,1,At Risk
18139.0,17,6,8438.34,3,High Value
18142.0,156,2,1019.52,1,At Risk
18143.0,116,2,1000.16,2,At Risk
18144.0,7,12,2888.75,0,High Value
18145.0,12,4,2861.55,0,Low Value
18146.0,140,2,160.35,2,At Risk
18147.0,45,2,179.34,2,Low Value
18149.0,50,3,612.0799999999999,2,Low Value
18150.0,31,3,566.58,2,Low Value
18151.0,134,2,653.35,2,At Risk
18154.0,2,2,399.19,2,Low Value
18155.0,74,3,371.62,2,Low Value
18156.0,12,2,734.94,2,Low Value
18158.0,8,2,453.4,2,Low Value
18159.0,300,1,530.15,1,At Risk
18160.0,56,2,638.0600000000001,2,Low Value
18161.0,14,5,1618.69,0,Low Value
18164.0,36,1,399.65,2,Low Value
18165.0,176,1,302.46,1,At Risk
18167.0,22,3,1384.86,2,Low Value
18168.0,175,6,1169.94,1,High Value
18169.0,60,1,202.65,2,Low Value
18170.0,32,3,980.31,2,Low Value
18171.0,58,5,1231.31,2,Low Value
18172.0,14,20,7561.68,3,High Value
18173.0,86,4,2106.84,2,Low Value
18174.0,6,1,104.0,2,Low Value
18176.0,357,1,476.35,1,At Risk
18177.0,30,6,1341.42,0,High Value
18178.0,128,4,1590.81,2,At Risk
18179.0,8,6,1793.17,0,High Value
18180.0,4,6,1843.75,0,High Value
18181.0,23,1,382.8,2,Low Value
18183.0,226,2,632.07,1,At Risk
18184.0,14,1,49.8,2,Low Value
18185.0,248,1,304.25,1,At Risk
18188.0,14,3,2001.04,2,Low Value
18189.0,77,2,1090.24,2,Low Value
18190.0,191,2,284.46000000000004,1,At Risk
18191.0,261,1,207.8,1,At Risk
18192.0,71,1,957.97,2,Low Value
18193.0,164,1,243.76,1,At Risk
18194.0,81,1,973.84,2,Low Value
18196.0,94,2,689.13,2,Low Value
18198.0,3,17,5425.56,3,High Value
18200.0,105,1,163.8,2,At Risk
18202.0,199,3,1396.99,1,At Risk
18203.0,156,1,160.42000000000002,1,At Risk
18204.0,70,3,1993.7,2,Low Value
18205.0,35,2,517.36,2,Low Value
18209.0,28,1,139.10000000000002,2,Low Value
18210.0,1,6,2621.38,0,High Value
18211.0,25,5,600.07,2,Low Value
18212.0,325,1,248.42,1,At Risk
18213.0,236,1,232.48,1,At Risk
18215.0,88,1,299.34000000000003,2,Low Value
18216.0,30,1,481.75,2,Low Value
18217.0,28,2,621.75,2,Low Value
18218.0,210,2,662.08,1,At Risk
18219.0,2,10,2069.77,0,High Value
18220.0,226,1,305.28,1,At Risk
18221.0,21,5,1041.61,2,Low Value
18222.0,92,1,443.0,2,Low Value
18223.0,4,14,6484.54,3,High Value
18224.0,263,1,158.95000000000002,1,At Risk
18225.0,2,12,5509.12,3,High Value
18226.0,43,11,5228.05,3,High Value
18227.0,217,1,93.75,1,At Risk
18228.0,56,2,779.9,2,Low Value
18229.0,11,20,7276.9,3,High Value
18230.0,8,7,2810.2000000000003,0,High Value
18231.0,191,5,2083.27,1,At Risk
18232.0,81,4,592.97,2,Low Value
18233.0,325,1,440.0,1,At Risk
18235.0,71,3,1796.48,2,Low Value
18236.0,29,6,882.24,0,Loyal
18237.0,2,5,987.1,2,Low Value
18239.0,218,5,1561.61,1,At Risk
18240.0,45,1,422.58,2,Low Value
18241.0,9,17,2073.09,0,High Value
18242.0,71,4,2232.49,0,Low Value
18245.0,6,7,2567.06,0,High Value
18246.0,23,2,596.1,2,Low Value
18248.0,122,2,804.02,2,At Risk
18249.0,16,1,95.34,2,Low Value
18250.0,309,1,349.27,1,At Risk
18251.0,86,1,4314.72,0,Low Value
18252.0,50,2,526.67,2,Low Value
18255.0,88,1,103.3,2,Low Value
18257.0,38,8,2337.63,0,High Value
18259.0,24,3,2338.6,2,Low Value
18260.0,172,6,2643.2000000000003,0,High Value
18261.0,42,2,324.24,2,Low Value
18262.0,139,1,149.48,2,At Risk
18263.0,25,3,1213.16,2,Low Value
18265.0,71,2,801.51,2,Low Value
18268.0,133,1,25.5,2,At Risk
18269.0,365,1,168.60000000000002,1,At Risk
18270.0,37,2,283.15000000000003,2,Low Value
18272.0,2,6,3078.58,0,High Value
18273.0,1,3,204.0,2,Low Value
18274.0,29,1,175.92,2,Low Value
18276.0,43,1,335.86,2,Low Value
18277.0,57,1,110.38,2,Low Value
18278.0,73,1,173.9,2,Low Value
18280.0,277,1,180.6,1,At Risk
18281.0,180,1,80.82,1,At Risk
18282.0,7,2,178.05,2,Low Value
18283.0,3,16,2094.88,0,High Value
18287.0,42,3,1837.28,2,Low Value
